"File","Line","Content","MsgText","IsDebug","PrevCtx","NextCtx"
"FalconCommunicator\FalconConnector.cpp","286","MessageBox(NULL,""Exception in Connector::RouteIPCData()"",""GTT Communicator"",MB_OK);","Exception in Connector::RouteIPCData()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","340","MessageBox(NULL,""Exception in Connector::RemoveAllSignals()"",""GTT Communicator"",MB_OK);","Exception in Connector::RemoveAllSignals()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","354","MessageBox(NULL,""Exception In Connector::sendDatatoStrategyCommunicator"",""GTT Communicator"",MB_OK);","Exception In Connector::sendDatatoStrategyCommunicator","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","422","MessageBox(NULL,(""%s"",cMsg),""GTT Communicator"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","433","MessageBox(NULL,""Exception In ProcessThread"",""GTT Communicator"",MB_OK);","Exception In ProcessThread","True","#ifdef _DEBUG","FalconCommunicator\FalconConnector.cpp:434:		//AfxMessageBox(L""Exception in ReadLogFileStyle - DGCXInteractive"");"
"FalconCommunicator\FalconConnector.cpp","467","if(MessageBox(NULL,""Do You Want To Start Message reading from queue?"",NULL,MB_OKCANCEL)==1)","Do You Want To Start Message reading from queue?","False","{","{"
"FalconCommunicator\FalconConnector.cpp","492","MessageBox(NULL,""Exception In Connector::StartProcessThread()"",""GTT Communicator"",MB_OK);","Exception In Connector::StartProcessThread()","True","#ifdef _DEBUG","FalconCommunicator\FalconConnector.cpp:493:		//MessageBox(NULL,""Exception In ProcessThread"",APP_NAME,MB_OK);"
"FalconCommunicator\FalconConnector.cpp","658","MessageBox(NULL,""Exception In Connector::ProcessRequest()"",""GTT Communicator"",MB_OK);","Exception In Connector::ProcessRequest()","True","#ifdef _DEBUG","FalconCommunicator\FalconConnector.cpp:659:		//MessageBox(NULL,""Exception In ProcessThread"",APP_NAME,MB_OK);"
"FalconCommunicator\FalconConnector.cpp","811","MessageBox(NULL,""Exception In Connector::ConvertHeader()"",""GTT Communicator"",MB_OK);","Exception In Connector::ConvertHeader()","True","#ifdef _DEBUG","FalconCommunicator\FalconConnector.cpp:812:		//MessageBox(NULL,""Exception In ProcessThread"",APP_NAME,MB_OK);"
"FalconCommunicator\FalconConnector.cpp","1631","MessageBox(NULL,""Exception in Connector::SendLogoutUMSMessage()"",""GTT Communicator"",MB_OK);","Exception in Connector::SendLogoutUMSMessage()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","1685","MessageBox(NULL,""Exception in Connector::ReadyToReceiveOrders()"",""GTT Communicator"",MB_OK);","Exception in Connector::ReadyToReceiveOrders()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","1739","MessageBox(NULL,""Exception in Connector::NotReadyToReceiveOrders()"",""GTT Communicator"",MB_OK);","Exception in Connector::NotReadyToReceiveOrders()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","1925","MessageBox(NULL,""Exception in Connector::ProcessChangePosition()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessChangePosition()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","1979","MessageBox(NULL,""Exception in Connector::ProcessChangeStopRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessChangeStopRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2019","MessageBox(NULL,""Exception in Connector::ProcessChangeStopRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessChangeStopRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2039","MessageBox(NULL,""Exception in Connector::ProcessChangeStopRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessChangeStopRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2328","MessageBox(NULL,""Exception in Connector::ConvertHeader()"",""GTT Communicator"",MB_OK);","Exception in Connector::ConvertHeader()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2523","MessageBox(NULL,""Exception in Connector::ProcessLogonRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessLogonRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2633","MessageBox(NULL,""Exception in Connector::ProcessLogOutRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessLogOutRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2802","MessageBox(NULL,""Exception in Connector::ProcessServerStatusRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessServerStatusRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","2872","MessageBox(NULL,""Exception in Connector::ProcessHeartBeatRequest()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessHeartBeatRequest()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","3341","MessageBox(NULL,""Exception in Connector::GetLOurToken()"",""GTT Communicator"",MB_OK);","Exception in Connector::GetLOurToken()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","3376","MessageBox(NULL,""Exception in Connector::CConvertTime()"",""GTT Communicator"",MB_OK);","Exception in Connector::CConvertTime()","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconConnector.cpp","3416","AfxMessageBox(""Exception in getexchsegment()"");","Exception in getexchsegment()","False","{","}"
"FalconCommunicator\FalconConnector.cpp","4206","AfxMessageBox(""Exception in getexchsegment()"");","Exception in getexchsegment()","False","{","}"
"FalconCommunicator\FalconConnector.cpp","4246","MessageBox(NULL,""Exception in Connector::ProcessChangePosition()"",""GTT Communicator"",MB_OK);","Exception in Connector::ProcessChangePosition()","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","178","MessageBox(NULL,""Unable to Process RightTrim"", ""GreekExcell"", MB_ICONERROR);","Unable to Process RightTrim","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1427","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1445","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1467","MessageBox(NULL,""Unable to process createOurToken"",""BSEBroadcast"",MB_ICONERROR);","Unable to process createOurToken","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1596","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1720","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel\ProcessBroadcast.cpp","1817","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","141","MessageBox(NULL,""Unable to Process RightTrim"", ""GreekExcell"", MB_ICONERROR);","Unable to Process RightTrim","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1185","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1203","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1225","MessageBox(NULL,""Unable to process createOurToken"",""BSEBroadcast"",MB_ICONERROR);","Unable to process createOurToken","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1354","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1478","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GreekExcel64\ProcessBroadcast.cpp","1575","MessageBox(NULL,cMsg,""BSEBroadcast"",MB_ICONERROR);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"StockStorageApplication\SendEmailSystem\SendEmailSystem.cpp","231","AfxMessageBox(""File Not Found"");","File Not Found","False","{","return;"
"MCXSXProxyServer\ClientConnection.cpp","151","AfxMessageBox(""Data Not Compress & Sending Fail"");","Data Not Compress & Sending Fail","False","{",""
"CommonComps\TradeAlgo\TRDALG.cpp","185","AfxMessageBox(""Exception In CTRDALGApp::FormatPrice"");","Exception In CTRDALGApp::FormatPrice","False","{","return dPrice;"
"CommonComps\TradeAlgo\TRDALG.cpp","290","AfxMessageBox(""Selected Exchange is wrong"");","Selected Exchange is wrong","False","{","return  FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","308","AfxMessageBox(""NSE EQ OddLot Market Closed"");","NSE EQ OddLot Market Closed","False","{","return;"
"CommonComps\TradeAlgo\TRDALG.cpp","313","AfxMessageBox(""NSE EQ Spot Market Closed"");","NSE EQ Spot Market Closed","False","{","return;"
"CommonComps\TradeAlgo\TRDALG.cpp","318","AfxMessageBox(""NSE EQ Auction Market Closed"");","NSE EQ Auction Market Closed","False","{","return;"
"CommonComps\TradeAlgo\TRDALG.cpp","388","AfxMessageBox(""Exception In CTRDALGApp::MakeOrder"");","Exception In CTRDALGApp::MakeOrder","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","593","AfxMessageBox(""exception in CTRDALGApp::GetOrderOpportunity"");","exception in CTRDALGApp::GetOrderOpportunity","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","719","AfxMessageBox(""Exception In CTRDALGApp::StartReceiveBroadCast"");","Exception In CTRDALGApp::StartReceiveBroadCast","False","{","return hWnd;"
"CommonComps\TradeAlgo\TRDALG.cpp","836","AfxMessageBox(""Duplication of token number"");","Duplication of token number","True","if(ObjRecInfo.iRecordCount > 1)","#endif"
"CommonComps\TradeAlgo\TRDALG.cpp","896","AfxMessageBox(""Volume must greater than zero"");","Volume must greater than zero","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","947","AfxMessageBox(""Price should be multiple tick price"");","Price should be multiple tick price","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","992","AfxMessageBox(""ClientId should not be equal to MemberId"");","ClientId should not be equal to MemberId","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","998","AfxMessageBox(""Enter the client"");","Enter the client","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1012","AfxMessageBox(""Must be assign the PRO/CLI"");","Must be assign the PRO/CLI","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1040","AfxMessageBox(""No Validity match"");","No Validity match","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1098","AfxMessageBox(""No such Market Segment in NSE (setOrderInfo)"");","No such Market Segment in NSE (setOrderInfo)","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1107","AfxMessageBox(""BSE exchange still not implement in setOrderInfo fun"");","BSE exchange still not implement in setOrderInfo fun","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1112","AfxMessageBox(""No such Exchange in setOrderInfo"");","No such Exchange in setOrderInfo","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1592","AfxMessageBox(""Exception In CTRDALGApp::CreateCashMarketStatus"");","Exception In CTRDALGApp::CreateCashMarketStatus","False","pInMemCOCLimits->CloseCursor();","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1784","AfxMessageBox(""Exception In CTRDALGApp::CreateRollOverMarketStatus"");","Exception In CTRDALGApp::CreateRollOverMarketStatus","False","{","return FALSE;"
"CommonComps\TradeAlgo\TRDALG.cpp","1888","AfxMessageBox(""Exception In CTRDALGApp::RollOverProcessing"");","Exception In CTRDALGApp::RollOverProcessing","False","{","}"
"CommonComps\TradeAlgo\TRDALG.cpp","1952","AfxMessageBox(""Exception In CTRDALGApp::CashToFutureProcessing"");","Exception In CTRDALGApp::CashToFutureProcessing","False","{","}"
"FalconCommunicator\FalconCommunicatorDlg.cpp","216","MessageBox(""Exception In GTTCommunicatorDlg::OnClickApply"",""GTT Communicator"",MB_OK);","Exception In GTTCommunicatorDlg::OnClickApply","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicatorDlg.cpp","245","MessageBox(""Exception In GTTCommunicatorDlg::OnSelchangeCmbProCli"",""GTT Communicator"",MB_OK);","Exception In GTTCommunicatorDlg::OnSelchangeCmbProCli","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicatorDlg.cpp","282","AfxMessageBox(""Please set Delear Id"");","Please set Delear Id","False","{","return;"
"FalconCommunicator\FalconCommunicator.cpp","178","MessageBox(NULL,""FalconSetting.txt file not found. Exception In GTTCommunicatorApp::connectToMSMQSever"",""GTT Communicator"",MB_OK);","FalconSetting.txt file not found. Exception In GTTCommunicatorApp::connectToMSMQSever","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","200","MessageBox(NULL,cMsg,""GTT Communicator"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","269","MessageBox(NULL,""Queue Not Opened"",""GTT Communicator"",MB_OK);","Queue Not Opened","False","{","}*/"
"FalconCommunicator\FalconCommunicator.cpp","308","MessageBox(NULL,cMsg,""GTT Communicator"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","319","MessageBox(NULL,""Exception In GTTCommunicatorApp::connectToMSMQSever"",""GTT Communicator"",MB_OK);","Exception In GTTCommunicatorApp::connectToMSMQSever","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","386","MessageBox(NULL,""Exception In GTTCommunicatorApp::UpdateMarketStatus"",""GTT Communicator"",MB_OK);","Exception In GTTCommunicatorApp::UpdateMarketStatus","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","515","MessageBox(NULL,""Exception In GTTCommunicatorApp::UpdateMarketStatusOnStartup"",""GTT Communicator"",MB_OK);","Exception In GTTCommunicatorApp::UpdateMarketStatusOnStartup","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","591","MessageBox(NULL,cMsg,""GTT Communicator"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","608","MessageBox(NULL,cMsg,""Exception In GTTCommunicatorApp::getRespSequenceNo"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"FalconCommunicator\FalconCommunicator.cpp","700","MessageBox(NULL,cMsg,""Exception In GTTCommunicatorApp::StringTrimLeftRight"",MB_OK);","[Dynamic variable: NULL]","True","#ifdef _DEBUG","#endif"
"GSBS\OutputWnd.cpp","180","MessageBox(_T(""Copy output""));","Copy output","False","{","}"
"GSBS\OutputWnd.cpp","185","MessageBox(_T(""Clear output""));","Clear output","False","{","}"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1003","MessageBox(""Select File Path"",""Validate License File"");","Select File Path","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1173","MessageBox(""Error in CValidateLicenseFile::OnBtnDisplayLicenseFile()"");","Error in CValidateLicenseFile::OnBtnDisplayLicenseFile()","False","{","}"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1206","MessageBox(""Select .ser Format File"",""Validate License File"");","Select .ser Format File","False","{","}"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1224","AfxMessageBox(""ERROR: Your file format should be of .xls (Excel 97-2003)"");","ERROR: Your file format should be of .xls (Excel 97-2003)","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1233","MessageBox(""Error in CValidateLicenseFile::OnButtonPath()"");","Error in CValidateLicenseFile::OnButtonPath()","False","{","}"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1300","MessageBox(""Error in CValidateLicenseFile::ReInitialiseDisplayDongal()"");","Error in CValidateLicenseFile::ReInitialiseDisplayDongal()","False","{","}"
"SecurityApplication2019\GreekSecurityApplication\ValidateLicenseFile.cpp","1536","MessageBox(""Error in CValidateLicenseFile::DisplayLicenseDataInGrid()"");","Error in CValidateLicenseFile::DisplayLicenseDataInGrid()","False","{","}"
"CommonComps\TradeAlgo\ReceiveBroadCast.cpp","104","AfxMessageBox(""Exception In CReceiveBroadCast::OnReceiveBroadCast"");","Exception In CReceiveBroadCast::OnReceiveBroadCast","False","pInMemFoGreekTokenMaster->CloseCursor();","}"
"SecurityApplication2019\GreekSecurityApplication\UserInformation.cpp","163","AfxMessageBox(""Email Address Field cannot be blank"");","Email Address Field cannot be blank","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\UserInformation.cpp","169","AfxMessageBox(""Please enter a valid Email Address"");","Please enter a valid Email Address","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\UserInformation.cpp","175","AfxMessageBox(""Password Field cannot be blank"");","Password Field cannot be blank","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\UserInformation.cpp","181","AfxMessageBox(""Subject Field cannot be blank"");","Subject Field cannot be blank","False","{","return;"
"SecurityApplication2019\GreekSecurityApplication\UserInformation.cpp","249","MessageBox(""Select .csv Format File"",""Create License File"");","Select .csv Format File","False","{","return;"
